weatherstn,ALARM_DATE,obs,obs_value,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_,fire_occurred
USR0000CWEE,2006-06-26,TAVG,293,Siskiyou CAL FIRE,SKU,3.295757,23900.40234,656.0276907,2006.0,1
USR0000CWEE,2006-07-19,TMAX,361,Siskiyou CAL FIRE,SKU,22.54613,164033.3633,2151.723183,2006.0,1
USR0000CWEE,2006-07-19,TMAX,361,Siskiyou CAL FIRE,SKU,40.78145,296686.4063,2104.988319,2006.0,1
USR0000CWEE,2006-07-26,TMAX,383,Siskiyou CAL FIRE,SKU,1282.879,9259363.164,17477.36849,2006.0,1
USR0000CWEE,2006-07-19,TMIN,144,Siskiyou CAL FIRE,SKU,22.54613,164033.3633,2151.723183,2006.0,1
USR0000CWEE,2006-07-19,TMIN,144,Siskiyou CAL FIRE,SKU,40.78145,296686.4063,2104.988319,2006.0,1
USR0000CWEE,2006-07-26,TMIN,172,Siskiyou CAL FIRE,SKU,1282.879,9259363.164,17477.36849,2006.0,1
USR0000CWEE,2006-07-19,TAVG,258,Siskiyou CAL FIRE,SKU,22.54613,164033.3633,2151.723183,2006.0,1
USR0000CWEE,2006-07-19,TAVG,258,Siskiyou CAL FIRE,SKU,40.78145,296686.4063,2104.988319,2006.0,1
USR0000CWEE,2006-07-26,TAVG,284,Siskiyou CAL FIRE,SKU,1282.879,9259363.164,17477.36849,2006.0,1
USR0000CWEE,2006-08-06,TMAX,328,Siskiyou CAL FIRE,SKU,109.1611,798709.6133,3432.588309,2006.0,1
USR0000CWEE,2006-08-22,TMAX,322,Siskiyou CAL FIRE,SKU,122.3877,883471.5859,4783.815574,2006.0,1
USR0000CWEE,2006-08-27,TMAX,356,Siskiyou CAL FIRE,SKU,20.18813,147696.293,1887.14875,2006.0,1
USR0000CWEE,2006-08-06,TMIN,161,Siskiyou CAL FIRE,SKU,109.1611,798709.6133,3432.588309,2006.0,1
USR0000CWEE,2006-08-22,TMIN,117,Siskiyou CAL FIRE,SKU,122.3877,883471.5859,4783.815574,2006.0,1
USR0000CWEE,2006-08-27,TMIN,117,Siskiyou CAL FIRE,SKU,20.18813,147696.293,1887.14875,2006.0,1
USR0000CWEE,2006-08-06,TAVG,237,Siskiyou CAL FIRE,SKU,109.1611,798709.6133,3432.588309,2006.0,1
USR0000CWEE,2006-08-22,TAVG,227,Siskiyou CAL FIRE,SKU,122.3877,883471.5859,4783.815574,2006.0,1
USR0000CWEE,2006-08-27,TAVG,242,Siskiyou CAL FIRE,SKU,20.18813,147696.293,1887.14875,2006.0,1
USR0000CWEE,2007-01-25,TMAX,122,Siskiyou CAL FIRE,SKU,5.748158,41725.97266,921.7989382,2007.0,1
USR0000CWEE,2007-01-25,TMIN,-28,Siskiyou CAL FIRE,SKU,5.748158,41725.97266,921.7989382,2007.0,1
USR0000CWEE,2007-01-25,TAVG,43,Siskiyou CAL FIRE,SKU,5.748158,41725.97266,921.7989382,2007.0,1
USR0000CWEE,2007-06-13,TMAX,294,Siskiyou CAL FIRE,SKU,14.37599,105405.1094,1475.602007,2007.0,1
USR0000CWEE,2007-06-13,TMIN,100,Siskiyou CAL FIRE,SKU,14.37599,105405.1094,1475.602007,2007.0,1
USR0000CWEE,2007-06-13,TAVG,207,Siskiyou CAL FIRE,SKU,14.37599,105405.1094,1475.602007,2007.0,1
USR0000CWEE,2007-07-11,TMAX,294,Siskiyou CAL FIRE,SKU,210.9111,1544870.672,7378.32192,2007.0,1
USR0000CWEE,2007-07-12,TMAX,300,Siskiyou CAL FIRE,SKU,30.41293,222165.1406,2404.825877,2007.0,1
USR0000CWEE,2007-07-27,TMAX,350,Siskiyou CAL FIRE,SKU,16.67489,120869.0156,1522.330679,2007.0,1
USR0000CWEE,2007-07-11,TMIN,183,Siskiyou CAL FIRE,SKU,210.9111,1544870.672,7378.32192,2007.0,1
USR0000CWEE,2007-07-12,TMIN,144,Siskiyou CAL FIRE,SKU,30.41293,222165.1406,2404.825877,2007.0,1
USR0000CWEE,2007-07-27,TMIN,144,Siskiyou CAL FIRE,SKU,16.67489,120869.0156,1522.330679,2007.0,1
USR0000CWEE,2007-07-11,TAVG,229,Siskiyou CAL FIRE,SKU,210.9111,1544870.672,7378.32192,2007.0,1
USR0000CWEE,2007-07-12,TAVG,234,Siskiyou CAL FIRE,SKU,30.41293,222165.1406,2404.825877,2007.0,1
USR0000CWEE,2007-07-27,TAVG,257,Siskiyou CAL FIRE,SKU,16.67489,120869.0156,1522.330679,2007.0,1
USR0000CWEE,2007-08-06,TMAX,278,Siskiyou CAL FIRE,SKU,53.96681,388816.75,4012.450596,2007.0,1
USR0000CWEE,2007-08-13,TMAX,306,Siskiyou CAL FIRE,SKU,840.8372,6033168.629,17887.63477,2007.0,1
USR0000CWEE,2007-08-06,TMIN,122,Siskiyou CAL FIRE,SKU,53.96681,388816.75,4012.450596,2007.0,1
USR0000CWEE,2007-08-13,TMIN,100,Siskiyou CAL FIRE,SKU,840.8372,6033168.629,17887.63477,2007.0,1
USR0000CWEE,2007-08-06,TAVG,206,Siskiyou CAL FIRE,SKU,53.96681,388816.75,4012.450596,2007.0,1
USR0000CWEE,2007-08-13,TAVG,212,Siskiyou CAL FIRE,SKU,840.8372,6033168.629,17887.63477,2007.0,1
USR0000CWEE,2007-10-23,TMAX,217,Siskiyou CAL FIRE,SKU,13.89543,99498.21875,1582.782347,2007.0,1
USR0000CWEE,2007-10-23,TMIN,39,Siskiyou CAL FIRE,SKU,13.89543,99498.21875,1582.782347,2007.0,1
USR0000CWEE,2007-10-23,TAVG,109,Siskiyou CAL FIRE,SKU,13.89543,99498.21875,1582.782347,2007.0,1
USR0000CWEE,2008-05-20,TMAX,222,Siskiyou CAL FIRE,SKU,7.702821,55225.51563,1567.968615,2008.0,1
USR0000CWEE,2008-05-20,TMAX,222,Siskiyou CAL FIRE,SKU,2.051514,14875.16797,903.9989778,2008.0,1
USR0000CWEE,2008-05-22,TMAX,144,Siskiyou CAL FIRE,SKU,28.82824,206471.9922,1979.763197,2008.0,1
USR0000CWEE,2008-05-20,TMIN,72,Siskiyou CAL FIRE,SKU,7.702821,55225.51563,1567.968615,2008.0,1
USR0000CWEE,2008-05-20,TMIN,72,Siskiyou CAL FIRE,SKU,2.051514,14875.16797,903.9989778,2008.0,1
USR0000CWEE,2008-05-22,TMIN,39,Siskiyou CAL FIRE,SKU,28.82824,206471.9922,1979.763197,2008.0,1
USR0000CWEE,2008-05-20,TAVG,159,Siskiyou CAL FIRE,SKU,7.702821,55225.51563,1567.968615,2008.0,1
USR0000CWEE,2008-05-20,TAVG,159,Siskiyou CAL FIRE,SKU,2.051514,14875.16797,903.9989778,2008.0,1
USR0000CWEE,2008-05-22,TAVG,84,Siskiyou CAL FIRE,SKU,28.82824,206471.9922,1979.763197,2008.0,1
USR0000CWEE,2008-06-12,TMAX,272,Siskiyou CAL FIRE,SKU,31.90728,230664.7656,2606.409607,2008.0,1
USR0000CWEE,2008-06-12,TMIN,39,Siskiyou CAL FIRE,SKU,31.90728,230664.7656,2606.409607,2008.0,1
USR0000CWEE,2008-06-12,TAVG,165,Siskiyou CAL FIRE,SKU,31.90728,230664.7656,2606.409607,2008.0,1
USR0000CWEE,2008-09-16,TMAX,344,Siskiyou CAL FIRE,SKU,19.45115,141656.2344,1661.515686,2008.0,1
USR0000CWEE,2008-09-16,TMAX,344,Siskiyou CAL FIRE,SKU,10.12632,73732.48828,1205.469118,2008.0,1
USR0000CWEE,2008-09-16,TMIN,133,Siskiyou CAL FIRE,SKU,19.45115,141656.2344,1661.515686,2008.0,1
USR0000CWEE,2008-09-16,TMIN,133,Siskiyou CAL FIRE,SKU,10.12632,73732.48828,1205.469118,2008.0,1
USR0000CWEE,2008-09-16,TAVG,244,Siskiyou CAL FIRE,SKU,19.45115,141656.2344,1661.515686,2008.0,1
USR0000CWEE,2008-09-16,TAVG,244,Siskiyou CAL FIRE,SKU,10.12632,73732.48828,1205.469118,2008.0,1
USR0000CWEE,2009-03-23,TMAX,83,Siskiyou CAL FIRE,SKU,59.49112,435146.7188,5001.084388,2009.0,1
USR0000CWEE,2009-03-23,TMIN,-50,Siskiyou CAL FIRE,SKU,59.49112,435146.7188,5001.084388,2009.0,1
USR0000CWEE,2009-03-23,TAVG,26,Siskiyou CAL FIRE,SKU,59.49112,435146.7188,5001.084388,2009.0,1
USR0000CWEE,2009-07-05,TMAX,311,Siskiyou CAL FIRE,SKU,3.354752,24426.33594,708.7741966,2009.0,1
USR0000CWEE,2009-07-09,TMAX,267,Siskiyou CAL FIRE,SKU,40.11937,293083.375,2282.678705,2009.0,1
USR0000CWEE,2009-07-05,TMIN,167,Siskiyou CAL FIRE,SKU,3.354752,24426.33594,708.7741966,2009.0,1
USR0000CWEE,2009-07-09,TMIN,106,Siskiyou CAL FIRE,SKU,40.11937,293083.375,2282.678705,2009.0,1
USR0000CWEE,2009-07-05,TAVG,242,Siskiyou CAL FIRE,SKU,3.354752,24426.33594,708.7741966,2009.0,1
USR0000CWEE,2009-07-09,TAVG,185,Siskiyou CAL FIRE,SKU,40.11937,293083.375,2282.678705,2009.0,1
USR0000CWEE,2009-09-02,TMAX,322,Siskiyou CAL FIRE,SKU,103.3653,755139.5898,4419.497795,2009.0,1
USR0000CWEE,2009-09-02,TMIN,206,Siskiyou CAL FIRE,SKU,103.3653,755139.5898,4419.497795,2009.0,1
USR0000CWEE,2009-09-02,TAVG,254,Siskiyou CAL FIRE,SKU,103.3653,755139.5898,4419.497795,2009.0,1
USR0000CWEE,2009-10-09,TMAX,244,Siskiyou CAL FIRE,SKU,6.198253,44970.4375,863.8911138,2009.0,1
USR0000CWEE,2009-10-09,TMIN,28,Siskiyou CAL FIRE,SKU,6.198253,44970.4375,863.8911138,2009.0,1
USR0000CWEE,2009-10-09,TAVG,123,Siskiyou CAL FIRE,SKU,6.198253,44970.4375,863.8911138,2009.0,1
USR0000CWEE,2010-03-31,TMAX,78,Siskiyou CAL FIRE,SKU,7.196177,52132.67188,1395.764988,2010.0,1
USR0000CWEE,2010-03-31,TMIN,-11,Siskiyou CAL FIRE,SKU,7.196177,52132.67188,1395.764988,2010.0,1
USR0000CWEE,2010-03-31,TAVG,31,Siskiyou CAL FIRE,SKU,7.196177,52132.67188,1395.764988,2010.0,1
USR0000CWEE,2010-06-23,TMAX,283,Siskiyou CAL FIRE,SKU,0.2283715,1646.050781,158.4422266,2010.0,1
USR0000CWEE,2010-06-30,TMAX,283,Siskiyou CAL FIRE,SKU,3.322555,24040.42578,694.3124141,2010.0,1
USR0000CWEE,2010-06-23,TMIN,128,Siskiyou CAL FIRE,SKU,0.2283715,1646.050781,158.4422266,2010.0,1
USR0000CWEE,2010-06-30,TMIN,67,Siskiyou CAL FIRE,SKU,3.322555,24040.42578,694.3124141,2010.0,1
USR0000CWEE,2010-06-23,TAVG,218,Siskiyou CAL FIRE,SKU,0.2283715,1646.050781,158.4422266,2010.0,1
USR0000CWEE,2010-06-30,TAVG,181,Siskiyou CAL FIRE,SKU,3.322555,24040.42578,694.3124141,2010.0,1
USR0000CWEE,2010-07-02,TMAX,228,Siskiyou CAL FIRE,SKU,4.45821,32277.12891,1943.611531,2010.0,1
USR0000CWEE,2010-07-16,TMAX,372,Siskiyou CAL FIRE,SKU,11.28721,82439.30469,1926.947741,2010.0,1
USR0000CWEE,2010-07-26,TMAX,350,Siskiyou CAL FIRE,SKU,1.371385,9933.246094,458.4384334,2010.0,1
USR0000CWEE,2010-07-26,TMAX,350,Siskiyou CAL FIRE,SKU,0.931545,6810.960938,451.1610487,2010.0,1
USR0000CWEE,2010-07-27,TMAX,339,Siskiyou CAL FIRE,SKU,2.383767,17318.11719,593.1529435,2010.0,1
USR0000CWEE,2010-07-29,TMAX,328,Siskiyou CAL FIRE,SKU,3.321198,24096.20703,599.1646472,2010.0,1
USR0000CWEE,2010-07-31,TMAX,311,Siskiyou CAL FIRE,SKU,11.01219,79655.24219,2075.367807,2010.0,1
USR0000CWEE,2010-07-02,TMIN,67,Siskiyou CAL FIRE,SKU,4.45821,32277.12891,1943.611531,2010.0,1
USR0000CWEE,2010-07-16,TMIN,172,Siskiyou CAL FIRE,SKU,11.28721,82439.30469,1926.947741,2010.0,1
USR0000CWEE,2010-07-26,TMIN,183,Siskiyou CAL FIRE,SKU,1.371385,9933.246094,458.4384334,2010.0,1
USR0000CWEE,2010-07-26,TMIN,183,Siskiyou CAL FIRE,SKU,0.931545,6810.960938,451.1610487,2010.0,1
USR0000CWEE,2010-07-27,TMIN,150,Siskiyou CAL FIRE,SKU,2.383767,17318.11719,593.1529435,2010.0,1
USR0000CWEE,2010-07-29,TMIN,156,Siskiyou CAL FIRE,SKU,3.321198,24096.20703,599.1646472,2010.0,1
USR0000CWEE,2010-07-31,TMIN,133,Siskiyou CAL FIRE,SKU,11.01219,79655.24219,2075.367807,2010.0,1
USR0000CWEE,2010-07-02,TAVG,154,Siskiyou CAL FIRE,SKU,4.45821,32277.12891,1943.611531,2010.0,1
USR0000CWEE,2010-07-16,TAVG,277,Siskiyou CAL FIRE,SKU,11.28721,82439.30469,1926.947741,2010.0,1
USR0000CWEE,2010-07-26,TAVG,248,Siskiyou CAL FIRE,SKU,1.371385,9933.246094,458.4384334,2010.0,1
USR0000CWEE,2010-07-26,TAVG,248,Siskiyou CAL FIRE,SKU,0.931545,6810.960938,451.1610487,2010.0,1
USR0000CWEE,2010-07-27,TAVG,251,Siskiyou CAL FIRE,SKU,2.383767,17318.11719,593.1529435,2010.0,1
USR0000CWEE,2010-07-29,TAVG,249,Siskiyou CAL FIRE,SKU,3.321198,24096.20703,599.1646472,2010.0,1
USR0000CWEE,2010-07-31,TAVG,225,Siskiyou CAL FIRE,SKU,11.01219,79655.24219,2075.367807,2010.0,1
USR0000CWEE,2010-08-10,TMAX,272,Siskiyou CAL FIRE,SKU,4.813503,35236.58203,1040.941196,2010.0,1
USR0000CWEE,2010-08-10,TMIN,139,Siskiyou CAL FIRE,SKU,4.813503,35236.58203,1040.941196,2010.0,1
USR0000CWEE,2010-08-10,TAVG,198,Siskiyou CAL FIRE,SKU,4.813503,35236.58203,1040.941196,2010.0,1
USR0000CWEE,2010-09-13,TMAX,289,Siskiyou CAL FIRE,SKU,2.75103,19859.66016,631.3914292,2010.0,1
USR0000CWEE,2010-09-13,TMIN,94,Siskiyou CAL FIRE,SKU,2.75103,19859.66016,631.3914292,2010.0,1
USR0000CWEE,2010-09-13,TAVG,189,Siskiyou CAL FIRE,SKU,2.75103,19859.66016,631.3914292,2010.0,1
USR0000CWEE,2011-02-13,TMAX,156,Siskiyou CAL FIRE,SKU,7.572523,55014.78125,1570.934255,2011.0,1
USR0000CWEE,2011-02-13,TMIN,78,Siskiyou CAL FIRE,SKU,7.572523,55014.78125,1570.934255,2011.0,1
USR0000CWEE,2011-02-13,TAVG,104,Siskiyou CAL FIRE,SKU,7.572523,55014.78125,1570.934255,2011.0,1
USR0000CWEE,2011-06-16,TMAX,244,Siskiyou CAL FIRE,SKU,1.404376,10256.35547,615.2786977,2011.0,1
USR0000CWEE,2011-06-25,TMAX,278,Siskiyou CAL FIRE,SKU,12.2906,89687.10938,1521.114836,2011.0,1
USR0000CWEE,2011-06-16,TMIN,67,Siskiyou CAL FIRE,SKU,1.404376,10256.35547,615.2786977,2011.0,1
USR0000CWEE,2011-06-25,TMIN,61,Siskiyou CAL FIRE,SKU,12.2906,89687.10938,1521.114836,2011.0,1
USR0000CWEE,2011-06-16,TAVG,151,Siskiyou CAL FIRE,SKU,1.404376,10256.35547,615.2786977,2011.0,1
USR0000CWEE,2011-06-25,TAVG,177,Siskiyou CAL FIRE,SKU,12.2906,89687.10938,1521.114836,2011.0,1
USR0000CWEE,2011-07-25,TMAX,300,Siskiyou CAL FIRE,SKU,4.267264,31154.91797,1124.121267,2011.0,1
USR0000CWEE,2011-07-31,TMAX,339,Siskiyou CAL FIRE,SKU,0.3108638,2251.847656,184.4637559,2011.0,1
USR0000CWEE,2011-07-25,TMIN,167,Siskiyou CAL FIRE,SKU,4.267264,31154.91797,1124.121267,2011.0,1
USR0000CWEE,2011-07-31,TMIN,150,Siskiyou CAL FIRE,SKU,0.3108638,2251.847656,184.4637559,2011.0,1
USR0000CWEE,2011-07-25,TAVG,231,Siskiyou CAL FIRE,SKU,4.267264,31154.91797,1124.121267,2011.0,1
USR0000CWEE,2011-07-31,TAVG,237,Siskiyou CAL FIRE,SKU,0.3108638,2251.847656,184.4637559,2011.0,1
USR0000CWEE,2011-08-01,TMAX,317,Siskiyou CAL FIRE,SKU,5.73167,41910.66016,927.0313657,2011.0,1
USR0000CWEE,2011-08-01,TMAX,317,Siskiyou CAL FIRE,SKU,12.32702,90266.10156,1391.588212,2011.0,1
USR0000CWEE,2011-08-24,TMAX,322,Siskiyou CAL FIRE,SKU,3.422707,25089.01172,683.1472288,2011.0,1
USR0000CWEE,2011-08-01,TMIN,156,Siskiyou CAL FIRE,SKU,5.73167,41910.66016,927.0313657,2011.0,1
USR0000CWEE,2011-08-01,TMIN,156,Siskiyou CAL FIRE,SKU,12.32702,90266.10156,1391.588212,2011.0,1
USR0000CWEE,2011-08-24,TMIN,150,Siskiyou CAL FIRE,SKU,3.422707,25089.01172,683.1472288,2011.0,1
USR0000CWEE,2011-08-01,TAVG,239,Siskiyou CAL FIRE,SKU,5.73167,41910.66016,927.0313657,2011.0,1
USR0000CWEE,2011-08-01,TAVG,239,Siskiyou CAL FIRE,SKU,12.32702,90266.10156,1391.588212,2011.0,1
USR0000CWEE,2011-08-24,TAVG,239,Siskiyou CAL FIRE,SKU,3.422707,25089.01172,683.1472288,2011.0,1
USR0000CWEE,2011-09-01,TMAX,278,Siskiyou CAL FIRE,SKU,120.1135,874987.6289,4481.047637,2011.0,1
USR0000CWEE,2011-09-05,TMAX,322,Siskiyou CAL FIRE,SKU,2.179572,15666.5,944.9815049,2011.0,1
USR0000CWEE,2011-09-07,TMAX,339,Siskiyou CAL FIRE,SKU,0.5522879,3982.78125,389.3352613,2011.0,1
USR0000CWEE,2011-09-14,TMAX,311,Siskiyou CAL FIRE,SKU,17.62443,127359.8242,1974.619162,2011.0,1
USR0000CWEE,2011-09-01,TMIN,61,Siskiyou CAL FIRE,SKU,120.1135,874987.6289,4481.047637,2011.0,1
USR0000CWEE,2011-09-05,TMIN,139,Siskiyou CAL FIRE,SKU,2.179572,15666.5,944.9815049,2011.0,1
USR0000CWEE,2011-09-07,TMIN,100,Siskiyou CAL FIRE,SKU,0.5522879,3982.78125,389.3352613,2011.0,1
USR0000CWEE,2011-09-14,TMIN,167,Siskiyou CAL FIRE,SKU,17.62443,127359.8242,1974.619162,2011.0,1
USR0000CWEE,2011-09-01,TAVG,159,Siskiyou CAL FIRE,SKU,120.1135,874987.6289,4481.047637,2011.0,1
USR0000CWEE,2011-09-05,TAVG,233,Siskiyou CAL FIRE,SKU,2.179572,15666.5,944.9815049,2011.0,1
USR0000CWEE,2011-09-07,TAVG,227,Siskiyou CAL FIRE,SKU,0.5522879,3982.78125,389.3352613,2011.0,1
USR0000CWEE,2011-09-14,TAVG,234,Siskiyou CAL FIRE,SKU,17.62443,127359.8242,1974.619162,2011.0,1
USR0000CWEE,2011-10-01,TMAX,172,Siskiyou CAL FIRE,SKU,15.74842,114926.8125,1765.629359,2011.0,1
USR0000CWEE,2011-10-02,TMAX,183,Siskiyou CAL FIRE,SKU,1.67078,12103.96484,791.4181096,2011.0,1
USR0000CWEE,2011-10-17,TMAX,222,Siskiyou CAL FIRE,SKU,3.619458,26249.01953,765.1816188,2011.0,1
USR0000CWEE,2011-10-01,TMIN,122,Siskiyou CAL FIRE,SKU,15.74842,114926.8125,1765.629359,2011.0,1
USR0000CWEE,2011-10-02,TMIN,122,Siskiyou CAL FIRE,SKU,1.67078,12103.96484,791.4181096,2011.0,1
USR0000CWEE,2011-10-17,TMIN,56,Siskiyou CAL FIRE,SKU,3.619458,26249.01953,765.1816188,2011.0,1
USR0000CWEE,2011-10-01,TAVG,146,Siskiyou CAL FIRE,SKU,15.74842,114926.8125,1765.629359,2011.0,1
USR0000CWEE,2011-10-02,TAVG,147,Siskiyou CAL FIRE,SKU,1.67078,12103.96484,791.4181096,2011.0,1
USR0000CWEE,2011-10-17,TAVG,128,Siskiyou CAL FIRE,SKU,3.619458,26249.01953,765.1816188,2011.0,1
USR0000CWEE,2011-11-10,TMAX,156,Siskiyou CAL FIRE,SKU,2.116817,15484.67969,522.3384503,2011.0,1
USR0000CWEE,2011-11-10,TMIN,-6,Siskiyou CAL FIRE,SKU,2.116817,15484.67969,522.3384503,2011.0,1
USR0000CWEE,2011-11-10,TAVG,88,Siskiyou CAL FIRE,SKU,2.116817,15484.67969,522.3384503,2011.0,1
USR0000CWEE,2012-01-10,TMAX,111,Siskiyou CAL FIRE,SKU,0.7661005,5553.023438,291.7497333,2012.0,1
USR0000CWEE,2012-01-10,TMIN,-22,Siskiyou CAL FIRE,SKU,0.7661005,5553.023438,291.7497333,2012.0,1
USR0000CWEE,2012-01-10,TAVG,23,Siskiyou CAL FIRE,SKU,0.7661005,5553.023438,291.7497333,2012.0,1
USR0000CWEE,2012-02-21,TMAX,156,Siskiyou CAL FIRE,SKU,2.311249,16675.35938,767.0813791,2012.0,1
USR0000CWEE,2012-02-21,TMIN,22,Siskiyou CAL FIRE,SKU,2.311249,16675.35938,767.0813791,2012.0,1
USR0000CWEE,2012-02-21,TAVG,82,Siskiyou CAL FIRE,SKU,2.311249,16675.35938,767.0813791,2012.0,1
USR0000CWEE,2012-03-08,TMAX,172,Siskiyou CAL FIRE,SKU,10.17638,74159.64063,1109.823414,2012.0,1
USR0000CWEE,2012-03-10,TMAX,156,Siskiyou CAL FIRE,SKU,3.286155,23770.625,830.9739198,2012.0,1
USR0000CWEE,2012-03-27,TMAX,39,Siskiyou CAL FIRE,SKU,1.046569,7660.050781,508.6584039,2012.0,1
USR0000CWEE,2012-03-08,TMIN,-28,Siskiyou CAL FIRE,SKU,10.17638,74159.64063,1109.823414,2012.0,1
USR0000CWEE,2012-03-10,TMIN,89,Siskiyou CAL FIRE,SKU,3.286155,23770.625,830.9739198,2012.0,1
USR0000CWEE,2012-03-27,TMIN,28,Siskiyou CAL FIRE,SKU,1.046569,7660.050781,508.6584039,2012.0,1
USR0000CWEE,2012-03-08,TAVG,67,Siskiyou CAL FIRE,SKU,10.17638,74159.64063,1109.823414,2012.0,1
USR0000CWEE,2012-03-10,TAVG,116,Siskiyou CAL FIRE,SKU,3.286155,23770.625,830.9739198,2012.0,1
USR0000CWEE,2012-03-27,TAVG,32,Siskiyou CAL FIRE,SKU,1.046569,7660.050781,508.6584039,2012.0,1
USR0000CWEE,2012-04-06,TMAX,117,Siskiyou CAL FIRE,SKU,64.10541,463807.9883,4931.542571,2012.0,1
USR0000CWEE,2012-04-07,TMAX,139,Siskiyou CAL FIRE,SKU,1.019931,7454.144531,482.5748175,2012.0,1
USR0000CWEE,2012-04-29,TMAX,239,Siskiyou CAL FIRE,SKU,35.04528,255662.1289,2822.799222,2012.0,1
USR0000CWEE,2012-04-29,TMAX,239,Siskiyou CAL FIRE,SKU,2.345029,17005.37109,618.0858857,2012.0,1
USR0000CWEE,2012-04-06,TMIN,-33,Siskiyou CAL FIRE,SKU,64.10541,463807.9883,4931.542571,2012.0,1
USR0000CWEE,2012-04-07,TMIN,17,Siskiyou CAL FIRE,SKU,1.019931,7454.144531,482.5748175,2012.0,1
USR0000CWEE,2012-04-29,TMIN,44,Siskiyou CAL FIRE,SKU,35.04528,255662.1289,2822.799222,2012.0,1
USR0000CWEE,2012-04-29,TMIN,44,Siskiyou CAL FIRE,SKU,2.345029,17005.37109,618.0858857,2012.0,1
USR0000CWEE,2012-04-06,TAVG,44,Siskiyou CAL FIRE,SKU,64.10541,463807.9883,4931.542571,2012.0,1
USR0000CWEE,2012-04-07,TAVG,88,Siskiyou CAL FIRE,SKU,1.019931,7454.144531,482.5748175,2012.0,1
USR0000CWEE,2012-04-29,TAVG,142,Siskiyou CAL FIRE,SKU,35.04528,255662.1289,2822.799222,2012.0,1
USR0000CWEE,2012-04-29,TAVG,142,Siskiyou CAL FIRE,SKU,2.345029,17005.37109,618.0858857,2012.0,1
USR0000CWEE,2012-06-09,TMAX,189,Siskiyou CAL FIRE,SKU,0.5372313,3915.753906,311.6982653,2012.0,1
USR0000CWEE,2012-06-21,TMAX,311,Siskiyou CAL FIRE,SKU,2.544223,18325.50781,803.9371909,2012.0,1
USR0000CWEE,2012-06-28,TMAX,267,Siskiyou CAL FIRE,SKU,192.0436,1392501.285,6433.212896,2012.0,1
USR0000CWEE,2012-06-09,TMIN,44,Siskiyou CAL FIRE,SKU,0.5372313,3915.753906,311.6982653,2012.0,1
USR0000CWEE,2012-06-21,TMIN,117,Siskiyou CAL FIRE,SKU,2.544223,18325.50781,803.9371909,2012.0,1
USR0000CWEE,2012-06-28,TMIN,117,Siskiyou CAL FIRE,SKU,192.0436,1392501.285,6433.212896,2012.0,1
USR0000CWEE,2012-06-09,TAVG,112,Siskiyou CAL FIRE,SKU,0.5372313,3915.753906,311.6982653,2012.0,1
USR0000CWEE,2012-06-21,TAVG,222,Siskiyou CAL FIRE,SKU,2.544223,18325.50781,803.9371909,2012.0,1
USR0000CWEE,2012-06-28,TAVG,205,Siskiyou CAL FIRE,SKU,192.0436,1392501.285,6433.212896,2012.0,1
USR0000CWEE,2012-07-14,TMAX,317,Siskiyou CAL FIRE,SKU,4.532138,33001.53516,989.9049415,2012.0,1
USR0000CWEE,2012-07-15,TMAX,333,Siskiyou CAL FIRE,SKU,0.4858736,3532.808594,328.5045515,2012.0,1
USR0000CWEE,2012-07-24,TMAX,339,Siskiyou CAL FIRE,SKU,0.9245238,6769.257813,361.1582427,2012.0,1
USR0000CWEE,2012-07-29,TMAX,328,Siskiyou CAL FIRE,SKU,20.31199,147845.8047,2074.012593,2012.0,1
USR0000CWEE,2012-07-14,TMIN,133,Siskiyou CAL FIRE,SKU,4.532138,33001.53516,989.9049415,2012.0,1
USR0000CWEE,2012-07-15,TMIN,133,Siskiyou CAL FIRE,SKU,0.4858736,3532.808594,328.5045515,2012.0,1
USR0000CWEE,2012-07-24,TMIN,139,Siskiyou CAL FIRE,SKU,0.9245238,6769.257813,361.1582427,2012.0,1
USR0000CWEE,2012-07-29,TMIN,133,Siskiyou CAL FIRE,SKU,20.31199,147845.8047,2074.012593,2012.0,1
USR0000CWEE,2012-07-14,TAVG,234,Siskiyou CAL FIRE,SKU,4.532138,33001.53516,989.9049415,2012.0,1
USR0000CWEE,2012-07-15,TAVG,237,Siskiyou CAL FIRE,SKU,0.4858736,3532.808594,328.5045515,2012.0,1
USR0000CWEE,2012-07-24,TAVG,247,Siskiyou CAL FIRE,SKU,0.9245238,6769.257813,361.1582427,2012.0,1
USR0000CWEE,2012-07-29,TAVG,231,Siskiyou CAL FIRE,SKU,20.31199,147845.8047,2074.012593,2012.0,1
USR0000CWEE,2012-08-09,TMAX,361,Siskiyou CAL FIRE,SKU,6.224275,45046.52734,937.9049652,2012.0,1
USR0000CWEE,2012-08-09,TMIN,128,Siskiyou CAL FIRE,SKU,6.224275,45046.52734,937.9049652,2012.0,1
USR0000CWEE,2012-08-09,TAVG,241,Siskiyou CAL FIRE,SKU,6.224275,45046.52734,937.9049652,2012.0,1
USR0000CWEE,2012-09-18,TMAX,322,Siskiyou CAL FIRE,SKU,0.04874072,357.0585938,86.99210541,2012.0,1
USR0000CWEE,2012-09-18,TMAX,322,Siskiyou CAL FIRE,SKU,0.418681,3067.808594,400.8700007,2012.0,1
USR0000CWEE,2012-09-18,TMAX,322,Siskiyou CAL FIRE,SKU,0.1121255,821.7070313,222.5415505,2012.0,1
