USC00045844,19060303,PRCP,51,Unnamed: 4,Unnamed: 5,6,Unnamed: 7
USC00045844,19071230,WT16,1,,,6,
USC00045844,19071231,WT16,1,,,6,
USC00045844,19080101,PRCP,0,P,,6,
USC00045844,19080102,PRCP,0,P,,6,
USC00045844,19080103,PRCP,0,P,,6,
USC00045844,19080104,PRCP,58,,,6,
USC00045844,19080105,PRCP,0,P,,6,
USC00045844,19080106,PRCP,0,P,,6,
USC00045844,19080107,PRCP,0,P,,6,
USC00045844,19080108,PRCP,0,P,,6,
USC00045844,19080109,PRCP,0,P,,6,
USC00045844,19080110,PRCP,0,P,,6,
USC00045844,19080111,PRCP,0,P,,6,
USC00045844,19080112,PRCP,0,P,,6,
USC00045844,19080113,PRCP,0,P,,6,
USC00045844,19080114,PRCP,290,,,6,
USC00045844,19080115,PRCP,0,P,,6,
USC00045844,19080116,PRCP,0,P,,6,
USC00045844,19080117,PRCP,0,P,,6,
USC00045844,19080118,PRCP,28,,,6,
USC00045844,19080119,PRCP,0,P,,6,
USC00045844,19080120,PRCP,23,,,6,
USC00045844,19080121,PRCP,0,P,,6,
USC00045844,19080122,PRCP,0,P,,6,
USC00045844,19080123,PRCP,0,P,,6,
USC00045844,19080124,PRCP,107,,,6,
USC00045844,19080125,PRCP,198,,,6,
USC00045844,19080126,PRCP,51,,,6,
USC00045844,19080127,PRCP,0,P,,6,
USC00045844,19080128,PRCP,25,,,6,
USC00045844,19080129,PRCP,0,P,,6,
USC00045844,19080130,PRCP,53,,,6,
USC00045844,19080131,PRCP,0,P,,6,
USC00045844,19080109,WT01,1,,,6,
USC00045844,19080121,WT01,1,,,6,
USC00045844,19080122,WT01,1,,,6,
USC00045844,19080201,PRCP,10,,,6,
USC00045844,19080202,PRCP,89,,,6,
USC00045844,19080203,PRCP,89,,,6,
USC00045844,19080204,PRCP,0,P,,6,
USC00045844,19080205,PRCP,0,P,,6,
USC00045844,19080206,PRCP,0,P,,6,
USC00045844,19080207,PRCP,0,P,,6,
USC00045844,19080208,PRCP,0,P,,6,
USC00045844,19080209,PRCP,0,P,,6,
USC00045844,19080210,PRCP,147,,,6,
USC00045844,19080211,PRCP,25,,,6,
USC00045844,19080212,PRCP,0,P,,6,
USC00045844,19080213,PRCP,0,P,,6,
USC00045844,19080214,PRCP,0,P,,6,
USC00045844,19080215,PRCP,0,P,,6,
USC00045844,19080216,PRCP,0,P,,6,
USC00045844,19080217,PRCP,0,P,,6,
USC00045844,19080218,PRCP,0,P,,6,
USC00045844,19080219,PRCP,0,P,,6,
USC00045844,19080220,PRCP,0,P,,6,
USC00045844,19080221,PRCP,53,,,6,
USC00045844,19080222,PRCP,0,P,,6,
USC00045844,19080223,PRCP,0,P,,6,
USC00045844,19080224,PRCP,0,P,,6,
USC00045844,19080225,PRCP,0,P,,6,
USC00045844,19080226,PRCP,0,P,,6,
USC00045844,19080227,PRCP,0,P,,6,
USC00045844,19080228,PRCP,25,,,6,
